payment_sequential,payment_type,payment_installments,payment_value,order_id
1,credit_card,5,143.15,27143
1,boleto,1,109.79,70035
1,voucher,1,191.79,6650
1,credit_card,3,56.78,7834
1,credit_card,2,245.48,27636
1,boleto,1,133.5,50773
1,credit_card,2,180.3,53213
1,credit_card,1,48.98,75942
1,credit_card,1,212.32,14488
1,boleto,1,110.55,55714
1,voucher,1,44.11,44055
1,boleto,1,72.68,67391
1,boleto,1,82.73,36873
1,credit_card,1,32.7,83198
1,credit_card,4,157.28,59509
1,boleto,1,102.03,6972
1,credit_card,2,176.9,39244
1,boleto,1,58.74,79170
1,credit_card,3,166.21,86430
1,credit_card,8,103.04,54002
1,credit_card,1,45.13,45914
1,credit_card,1,676.8,92770
1,credit_card,5,176.34,60042
1,credit_card,1,269.63,84847
1,boleto,1,58.73,99151
1,credit_card,2,157.65,14486
1,boleto,1,65.0,31994
1,credit_card,1,39.75,13257
1,credit_card,5,628.86,44477
1,credit_card,1,22.37,71662
1,credit_card,1,106.78,92989
1,credit_card,1,126.69,79340
1,credit_card,1,110.0,84554
1,credit_card,2,128.21,53468
1,credit_card,4,205.76,89185
1,credit_card,7,617.59,37827
1,credit_card,1,292.68,56979
1,credit_card,2,101.93,87563
1,credit_card,3,106.76,35852
1,credit_card,10,233.69,70904
1,boleto,1,86.73,28050
1,credit_card,1,31.75,39225
1,credit_card,3,60.85,18207
1,credit_card,8,296.81,30094
1,credit_card,8,180.95,83424
1,credit_card,1,1.23,60965
1,credit_card,1,57.37,51046
1,credit_card,2,190.48,81961
1,credit_card,1,37.01,34218
1,credit_card,1,57.62,89447
1,boleto,1,241.1,7242
1,credit_card,1,39.61,91374
1,boleto,1,174.76,64807
1,credit_card,3,37.9,45234
1,boleto,1,177.49,79660
1,credit_card,1,110.0,54536
1,credit_card,1,19.78,21802
1,credit_card,7,143.27,54154
1,boleto,1,168.2,14570
1,credit_card,3,166.3,52067
1,credit_card,1,58.57,98545
1,credit_card,1,55.01,29937
1,credit_card,1,113.15,8943
1,credit_card,2,149.7,40564
1,credit_card,1,163.98,82093
1,credit_card,1,43.54,59047
1,credit_card,5,56.78,21896
1,credit_card,5,540.19,3331
1,credit_card,1,138.16,48238
1,credit_card,2,70.18,33085
4,voucher,1,20.48,74840
1,credit_card,1,104.96,88497
1,credit_card,2,24.6,39667
1,credit_card,1,63.6,22631
1,credit_card,4,70.46,51073
1,boleto,1,169.4,93298
1,credit_card,1,68.25,27354
1,credit_card,2,137.23,24162
1,boleto,1,288.37,23009
1,credit_card,10,374.25,22009
1,credit_card,3,61.81,26769
1,credit_card,2,168.82,18575
1,credit_card,7,389.7,76518
1,credit_card,4,49.51,49042
1,boleto,1,310.67,76955
1,credit_card,6,178.27,68472
1,credit_card,2,500.56,29768
1,credit_card,10,1013.59,99358
1,credit_card,2,113.44,91093
1,credit_card,1,61.85,18103
2,voucher,1,46.8,68058
1,credit_card,1,57.83,27655
1,boleto,1,151.29,81768
1,credit_card,1,51.11,58750
1,credit_card,1,50.34,34717
1,credit_card,4,566.79,89980
1,credit_card,7,87.36,73841
1,credit_card,3,187.94,68965
1,credit_card,1,51.91,89742
1,credit_card,1,60.75,56644
1,boleto,1,76.63,60883
1,credit_card,6,159.69,35149
1,credit_card,1,63.27,26820
1,credit_card,1,133.76,38222
1,credit_card,10,319.0,32069
1,credit_card,2,26.86,58561
2,voucher,1,21.71,26915
1,credit_card,1,177.48,81900
1,credit_card,3,91.18,35137
1,boleto,1,161.12,54487
1,credit_card,1,183.33,62601
1,credit_card,9,1225.99,63364
1,credit_card,8,199.48,31870
1,boleto,1,152.47,11497
1,boleto,1,173.27,89240
1,credit_card,8,305.68,16355
1,credit_card,1,32.38,97195
1,credit_card,1,152.09,83578
1,credit_card,1,37.78,3502
1,credit_card,2,139.07,46610
1,credit_card,2,75.96,72003
1,credit_card,1,57.12,39975
1,boleto,1,72.87,82898
1,credit_card,4,445.59,31974
1,credit_card,3,151.88,81881
1,credit_card,5,205.76,97560
1,credit_card,3,96.9,607
1,credit_card,5,54.22,55461
1,boleto,1,409.79,88
1,credit_card,3,95.1,14400
1,credit_card,1,57.5,57638
1,credit_card,1,42.27,91907
1,credit_card,3,35.77,95835
1,voucher,1,81.12,10090
1,credit_card,2,97.03,80474
1,credit_card,8,1281.12,47093
3,voucher,1,30.0,27290
1,credit_card,5,120.93,4061
1,credit_card,2,125.75,15405
1,credit_card,3,100.06,96292
1,credit_card,3,124.02,66199
1,boleto,1,68.65,60756
1,boleto,1,360.6,83207
1,credit_card,1,12.16,73932
1,credit_card,2,192.94,77836
1,credit_card,5,179.35,82727
1,credit_card,3,204.76,93447
1,credit_card,1,2384.5,70976
1,boleto,1,82.68,8132
1,boleto,1,42.05,5819
1,credit_card,1,35.84,74192
1,boleto,1,200.48,46620
1,credit_card,1,27.27,94385
1,credit_card,8,501.24,29189
1,boleto,1,122.5,77011
1,credit_card,7,524.3,91361
1,boleto,1,48.0,1193
1,credit_card,3,42.38,16204
1,credit_card,5,1079.75,48169
1,boleto,1,85.31,28658
11,voucher,1,8.65,35694
1,credit_card,4,98.67,46182
1,credit_card,10,393.29,59897
1,credit_card,5,110.18,88031
1,credit_card,3,44.79,46317
1,credit_card,2,72.32,60317
1,credit_card,1,56.78,47860
1,boleto,1,77.64,97574
1,boleto,1,151.7,96211
1,credit_card,1,214.63,75356
1,credit_card,1,56.92,61108
1,credit_card,1,29.56,1198
1,credit_card,1,93.3,7042
1,credit_card,1,28.39,31033
1,credit_card,2,41.69,24847
1,credit_card,4,131.34,62002
1,credit_card,1,39.95,82519
2,voucher,1,100.0,42381
1,credit_card,7,74.76,59514
1,boleto,1,98.49,53611
1,boleto,1,135.08,49757
1,credit_card,3,123.18,1466
1,credit_card,1,61.96,66695
1,credit_card,1,21.04,92482
1,credit_card,10,148.7,47386
1,credit_card,2,72.14,84955
1,credit_card,2,161.24,38479
1,boleto,1,96.16,46400
1,credit_card,2,366.19,75342
1,voucher,1,151.26,8263
1,credit_card,1,90.48,56428
1,credit_card,1,55.11,71824
1,credit_card,8,116.57,76142
1,credit_card,2,244.34,69108
1,credit_card,3,48.79,95306
1,credit_card,1,300.78,19433
1,credit_card,3,137.93,40517
1,credit_card,3,102.78,14275
1,boleto,1,32.74,17180
1,credit_card,4,125.53,74650
1,boleto,1,322.78,55865
1,credit_card,1,54.09,51825
1,credit_card,1,38.37,20889
1,credit_card,5,55.09,62857
1,boleto,1,81.89,99322
1,credit_card,1,81.0,72207
1,boleto,1,164.63,42709
1,credit_card,4,84.93,95669
1,credit_card,5,442.26,3861
1,credit_card,8,114.12,43503
1,credit_card,7,237.91,19615
1,boleto,1,65.0,83354
1,credit_card,8,1330.88,57930
1,credit_card,4,267.64,8015
1,credit_card,4,110.0,48173
1,credit_card,1,63.97,34516
1,boleto,1,70.89,1893
1,credit_card,3,819.31,8231
1,credit_card,4,102.74,92822
1,credit_card,3,138.0,70217
1,credit_card,1,40.88,35130
1,boleto,1,62.01,27040
1,credit_card,6,635.19,47277
1,boleto,1,114.69,25571
1,boleto,1,1131.73,65259
1,credit_card,1,45.5,5829
1,credit_card,3,35.0,91498
1,credit_card,1,269.78,67144
1,credit_card,1,452.72,75875
2,voucher,1,54.99,19179
1,credit_card,1,121.97,89573
1,debit_card,1,192.9,87899
1,credit_card,1,164.06,77250
1,credit_card,3,137.6,60867
1,credit_card,6,381.88,87078
1,credit_card,1,2.68,40185
1,credit_card,1,29.69,43073
1,credit_card,2,177.66,53532
1,credit_card,8,162.55,87060
1,credit_card,8,107.78,10176
1,credit_card,1,257.94,18622
1,credit_card,1,135.0,29754
1,boleto,1,43.0,9983
1,boleto,1,154.99,87434
1,credit_card,1,40.68,45772
1,credit_card,2,100.23,72245
2,credit_card,4,130.0,39079
1,credit_card,1,76.29,44640
1,credit_card,7,150.54,10118
1,credit_card,1,92.57,63257
1,credit_card,2,132.03,80094
1,voucher,1,65.61,5938
1,credit_card,10,466.89,29906
1,boleto,1,148.84,60809
1,credit_card,5,107.96,75685
1,credit_card,1,56.78,66250
1,credit_card,1,30.38,50196
1,credit_card,1,35.84,91146
1,boleto,1,302.8,22094
1,boleto,1,306.99,92651
1,credit_card,3,336.99,60415
1,credit_card,5,108.67,78978
1,credit_card,10,241.5,54595
1,credit_card,2,207.27,79818
1,credit_card,1,39.1,47802
1,boleto,1,55.0,68074
1,credit_card,10,148.38,14236
1,credit_card,1,47.75,26836
1,credit_card,1,36.6,54889
1,credit_card,3,93.04,92756
1,voucher,1,62.88,75415
1,credit_card,2,126.26,15726
1,boleto,1,879.66,20828
1,credit_card,1,45.0,25656
1,credit_card,5,398.9,68073
1,credit_card,1,114.79,50474
1,credit_card,4,78.48,71475
1,credit_card,8,231.8,90386
1,boleto,1,72.14,65928
1,credit_card,6,309.33,87192
1,credit_card,3,147.55,64719
1,credit_card,5,112.95,33601
1,credit_card,1,41.77,3327
1,boleto,1,323.72,18393
1,credit_card,3,87.57,38914
1,boleto,1,171.85,14863
1,credit_card,4,184.27,25768
1,boleto,1,71.55,2989
1,credit_card,1,79.65,91108
1,credit_card,1,112.91,80091
1,boleto,1,73.49,78691
1,boleto,1,225.66,95490
1,boleto,1,69.73,72859
1,credit_card,8,175.11,41364
1,credit_card,10,603.24,78227
1,credit_card,1,72.15,58337
1,credit_card,2,135.49,25559
1,credit_card,8,165.37,20701
1,credit_card,1,1028.3,65043
1,credit_card,4,127.55,57852
1,boleto,1,79.04,14766
1,credit_card,4,97.81,41560
1,credit_card,8,469.89,21179
1,boleto,1,1317.36,8285
1,boleto,1,20.55,81470
1,credit_card,4,46.01,27285
1,credit_card,1,37.64,26329
1,credit_card,1,24.7,51097
1,boleto,1,113.63,20434
1,credit_card,4,42.3,67470
1,credit_card,2,58.13,91683
1,credit_card,1,115.4,17575
1,credit_card,4,84.44,46016
1,credit_card,9,607.57,14565
1,credit_card,1,154.05,74476
1,credit_card,2,153.2,76671
1,credit_card,3,392.88,43139
1,credit_card,1,312.82,48767
1,boleto,1,169.18,62796
1,credit_card,1,68.43,88410
1,credit_card,1,78.71,5920
1,credit_card,8,162.25,81095
1,credit_card,3,81.89,57196
1,credit_card,10,619.46,41297
1,credit_card,2,104.71,68256
1,credit_card,1,75.18,35951
1,credit_card,2,51.25,92031
1,credit_card,1,80.34,55242
1,credit_card,1,52.01,42690
1,boleto,1,219.48,36511
1,voucher,1,219.63,48337
1,boleto,1,64.1,47556
1,credit_card,4,187.94,90420
1,boleto,1,143.16,96607
1,credit_card,10,198.91,9368
1,credit_card,5,218.13,24486
1,credit_card,1,22.29,89461
1,credit_card,8,95.73,80581
1,credit_card,1,63.27,61686
1,credit_card,1,36.75,36248
1,credit_card,8,318.34,9324
1,credit_card,1,20.68,69896
1,boleto,1,163.25,52493
1,boleto,1,37.09,36218
1,credit_card,1,73.13,36077
1,credit_card,6,127.81,56462
1,boleto,1,106.78,55887
1,credit_card,1,105.68,90001
1,credit_card,4,318.34,49810
1,voucher,1,38.29,86470
1,boleto,1,55.1,14841
1,credit_card,2,144.56,85865
1,boleto,1,230.16,62720
1,credit_card,5,158.46,68052
1,boleto,1,28.79,90342
1,credit_card,1,129.74,15721
1,credit_card,3,38.01,62213
1,credit_card,1,74.48,67389
1,credit_card,10,124.57,1097
1,credit_card,10,208.66,64926
1,credit_card,10,305.56,77648
1,credit_card,1,105.29,31905
1,credit_card,2,178.49,42828
1,credit_card,8,783.66,18628
1,credit_card,4,221.12,30928
1,credit_card,10,143.12,86050
1,credit_card,1,66.03,11968
2,voucher,1,50.0,97831
1,boleto,1,68.89,50635
1,credit_card,2,66.64,16581
1,credit_card,1,236.47,5959
1,credit_card,3,37.09,97243
1,credit_card,12,217.82,81036
1,credit_card,1,7.64,953
1,boleto,1,364.0,73927
1,boleto,1,63.22,81167
1,credit_card,1,62.11,65749
1,credit_card,6,140.16,72768
1,boleto,1,353.42,74001
1,credit_card,1,60.46,56061
1,credit_card,3,138.36,92867
1,credit_card,2,61.38,14576
1,debit_card,1,79.56,70317
1,credit_card,1,47.68,52416
2,voucher,1,11.81,80855
1,boleto,1,43.86,33566
2,voucher,1,14.41,98317
1,credit_card,6,318.44,87722
2,voucher,1,142.79,85370
1,credit_card,3,169.64,45373
2,debit_card,1,152.41,97521
1,credit_card,1,122.19,59891
1,credit_card,1,36.84,72141
1,boleto,1,45.11,84127
1,boleto,1,121.14,68318
1,boleto,1,153.85,68258
1,credit_card,1,88.74,86388
1,credit_card,2,115.35,16379
1,boleto,1,69.44,34313
1,credit_card,5,92.3,47587
1,credit_card,1,45.21,43023
1,boleto,1,68.84,18004
1,credit_card,1,29.69,10159
1,credit_card,1,26.36,40455
1,credit_card,1,82.31,14429
1,credit_card,1,113.09,22387
1,credit_card,8,355.03,98566
1,credit_card,10,150.61,22560
1,credit_card,1,51.42,41757
1,credit_card,1,147.84,8840
1,credit_card,10,307.09,20879
1,boleto,1,47.29,1733
1,credit_card,1,81.17,86302
1,credit_card,1,52.39,70362
1,boleto,1,68.89,90820
1,credit_card,4,99.23,56954
1,credit_card,1,52.42,92740
1,credit_card,2,64.09,239
1,credit_card,4,180.79,49494
5,voucher,1,19.32,17550
1,credit_card,3,249.89,26157
1,boleto,1,41.69,5699
1,credit_card,4,283.06,23756
1,credit_card,1,54.34,99191
1,boleto,1,29.75,22292
1,credit_card,1,30.38,28800
1,credit_card,1,81.19,29908
1,credit_card,1,132.05,264
1,credit_card,10,818.33,71971
1,credit_card,3,31.69,13923
1,credit_card,3,162.65,55500
1,credit_card,4,44.69,32106
1,credit_card,2,224.12,11982
1,credit_card,2,132.13,1410
1,credit_card,10,1371.88,86021
1,credit_card,3,279.38,82719
1,credit_card,8,82.73,78923
1,boleto,1,46.8,60381
1,credit_card,8,270.19,25547
1,credit_card,1,206.76,20752
1,credit_card,3,135.92,1528
1,boleto,1,47.04,65700
1,credit_card,3,71.14,61685
1,credit_card,1,3.27,6751
1,credit_card,1,37.34,65823
1,boleto,1,82.56,87675
1,credit_card,3,167.72,90594
1,credit_card,2,35.77,74672
1,credit_card,1,33.99,96162
1,credit_card,1,51.29,81291
1,credit_card,5,52.38,80241
1,credit_card,6,351.01,12602
1,boleto,1,67.92,79244
1,boleto,1,723.72,36245
1,boleto,1,54.17,66586
1,credit_card,5,275.67,25782
1,credit_card,6,236.88,14035
1,credit_card,3,87.0,37138
1,credit_card,8,254.22,78798
1,credit_card,10,560.77,54707
1,credit_card,2,410.26,5917
1,credit_card,3,68.62,88678
1,boleto,1,165.71,71557
1,credit_card,1,19.64,88809
1,boleto,1,130.85,18043
1,credit_card,10,143.49,16817
1,credit_card,2,142.54,69409
1,credit_card,1,87.7,6860
1,credit_card,2,22.84,8305
1,credit_card,1,134.85,24999
1,credit_card,1,195.54,73037
1,voucher,1,115.23,96142
1,credit_card,10,287.27,41822
1,voucher,1,94.01,9965
2,voucher,1,215.66,93704
1,credit_card,3,139.98,1050
1,credit_card,3,215.6,94984
1,credit_card,4,113.59,52293
1,credit_card,1,144.99,34908
1,credit_card,2,85.8,44126
1,credit_card,1,378.26,7696
1,boleto,1,428.58,27098
1,credit_card,8,262.82,63533
1,credit_card,6,148.2,97947
1,credit_card,2,312.59,1002
1,credit_card,5,207.62,6903
1,credit_card,1,4.52,28447
1,credit_card,6,175.28,13266
2,voucher,1,100.0,4709
1,credit_card,4,62.0,42482
1,credit_card,4,232.32,86957
1,credit_card,10,2187.42,38897
1,credit_card,4,195.7,79640
2,voucher,1,50.0,72447
1,credit_card,2,65.35,29342
1,voucher,1,67.0,39408
1,credit_card,3,154.32,32001
1,boleto,1,69.17,90204
1,credit_card,1,245.99,69879
1,credit_card,1,74.36,8207
1,boleto,1,38.86,50313
1,credit_card,4,76.02,59057
1,boleto,1,175.77,11186
1,credit_card,1,250.87,40142
1,boleto,1,148.22,59043
1,credit_card,3,258.9,70461
1,credit_card,1,24.01,17426
1,voucher,1,16.31,43332
1,credit_card,1,35.77,36462
1,credit_card,10,374.73,72182
1,credit_card,1,45.22,29899
1,credit_card,1,20.94,28512
1,credit_card,5,156.4,34694
1,credit_card,1,125.2,78962
1,credit_card,6,122.55,42832
1,boleto,1,38.27,33104
1,credit_card,1,56.86,17140
1,credit_card,2,266.25,83907
1,credit_card,7,157.74,46885
1,credit_card,7,1411.13,19446
1,credit_card,3,76.73,25772
4,voucher,1,7.68,89585
1,credit_card,2,186.76,707
1,credit_card,8,219.19,1157
1,credit_card,3,181.55,35299
1,credit_card,1,70.0,54531
1,credit_card,1,62.22,86702
1,boleto,1,727.1,82797
1,boleto,1,59.87,16753
1,boleto,1,42.21,88422
1,credit_card,7,71.38,15068
1,credit_card,2,142.42,36687
1,credit_card,1,149.14,5440
1,credit_card,3,66.62,49456
1,credit_card,3,86.95,43966
1,credit_card,8,184.68,94401
1,credit_card,5,525.85,54819
1,credit_card,10,541.79,57273
1,credit_card,1,178.09,85880
1,boleto,1,80.72,75657
1,debit_card,1,41.28,45619
1,credit_card,2,113.62,74030
1,credit_card,4,256.06,39567
1,credit_card,6,653.21,54971
1,boleto,1,110.4,29862
1,credit_card,1,62.08,83349
1,credit_card,5,54.6,74422
1,credit_card,2,25.31,31549
1,credit_card,1,57.23,43802
1,credit_card,4,86.83,29722
1,credit_card,1,36.4,64241
1,credit_card,2,109.72,18226
1,credit_card,3,31.21,9025
1,credit_card,2,82.9,44633
1,debit_card,1,204.36,47758
1,boleto,1,47.62,25305
1,credit_card,8,125.74,49518
1,credit_card,1,60.65,94553
1,credit_card,2,22.86,68614
1,boleto,1,148.7,93249
2,voucher,1,109.92,16878
1,credit_card,1,135.49,9540
1,credit_card,1,24.73,18405
1,boleto,1,66.25,97958
1,boleto,1,122.98,29030
1,credit_card,3,39.09,2823
1,credit_card,4,42.77,56976
1,boleto,1,85.23,19108
7,voucher,1,20.0,47379
1,credit_card,1,65.0,41160
1,credit_card,2,205.51,50699
1,credit_card,8,600.0,78143
1,boleto,1,31.33,64312
1,credit_card,5,55.98,67889
1,credit_card,1,31.66,60209
1,credit_card,3,192.75,31636
1,credit_card,2,75.46,52215
1,credit_card,1,77.75,16873
2,voucher,1,50.0,64078
1,credit_card,2,138.39,16811
1,credit_card,1,58.37,64553
1,credit_card,3,31.75,4482
1,credit_card,1,91.35,38947
1,boleto,1,39.89,45755
1,credit_card,6,368.92,88366
1,credit_card,5,133.42,80174
1,boleto,1,165.25,95511
1,credit_card,1,110.87,31992
2,voucher,1,50.0,38906
3,voucher,1,30.0,30610
1,credit_card,8,529.35,65606
1,credit_card,10,931.62,70801
1,credit_card,10,1423.21,61079
1,credit_card,3,160.42,71036
1,credit_card,4,59.75,70270
1,boleto,1,132.1,27614
1,credit_card,2,366.18,11828
1,boleto,1,89.52,87342
1,credit_card,3,147.08,14397
1,boleto,1,671.25,36738
1,credit_card,3,297.64,61966
1,credit_card,1,49.71,30892
1,credit_card,1,34.71,31337
1,credit_card,10,195.7,51843
1,credit_card,1,75.44,75877
1,credit_card,4,92.5,47451
1,credit_card,5,72.16,49262
1,voucher,1,59.01,30635
1,credit_card,2,131.05,25090
1,credit_card,3,164.04,34800
1,credit_card,10,217.64,24953
1,boleto,1,73.25,64733
3,voucher,1,25.0,7332
1,credit_card,2,118.4,85223
1,credit_card,5,182.86,6704
1,credit_card,4,114.9,68689
1,credit_card,6,66.64,22874
1,credit_card,1,77.99,10091
1,credit_card,8,80.63,2286
1,credit_card,2,31.59,18070
1,credit_card,1,53.27,98462
1,credit_card,5,190.13,93304
1,credit_card,3,80.89,2985
1,credit_card,1,233.55,22749
2,voucher,1,40.46,55720
1,credit_card,2,145.06,91520
1,credit_card,1,89.27,97954
1,boleto,1,63.6,21919
1,credit_card,1,73.34,74302
1,credit_card,5,214.13,28559
1,credit_card,3,96.93,13854
1,credit_card,1,27.79,87004
1,credit_card,2,44.31,9172
1,credit_card,2,73.96,61519
1,credit_card,6,132.64,10834
1,credit_card,1,72.51,54999
1,credit_card,10,118.37,49043
1,boleto,1,67.78,82084
1,boleto,1,1101.83,81529
1,credit_card,3,113.89,47067
1,debit_card,1,47.43,86138
1,credit_card,1,1342.98,27965
1,credit_card,1,0.96,89832
1,credit_card,1,78.55,48617
1,credit_card,2,44.72,5133
1,credit_card,1,31.77,31612
1,credit_card,1,125.38,28622
1,credit_card,1,86.14,3829
1,credit_card,2,147.15,16978
1,boleto,1,68.48,88280
1,credit_card,1,411.87,81982
1,credit_card,10,721.14,47953
1,boleto,1,114.44,70930
1,boleto,1,71.43,99261
1,credit_card,3,45.0,89981
1,boleto,1,46.14,78504
1,boleto,1,23.29,80278
1,boleto,1,68.45,71190
1,credit_card,1,84.47,82426
1,debit_card,1,23.36,18492
1,credit_card,2,164.84,74023
1,credit_card,4,144.65,85839
1,credit_card,1,76.08,59305
3,voucher,1,1.12,39260
1,credit_card,6,64.0,38567
1,credit_card,2,269.62,6486
1,credit_card,1,94.31,56513
1,credit_card,1,68.46,58287
1,credit_card,5,126.05,23537
1,credit_card,10,1040.35,94163
1,credit_card,1,27.39,50989
1,credit_card,8,182.94,86303
1,credit_card,1,28.75,63221
1,debit_card,1,40.17,19861
1,credit_card,2,139.61,12814
2,voucher,1,0.74,73938
1,credit_card,3,49.0,67324
1,boleto,1,38.13,65818
1,credit_card,1,40.77,23767
1,boleto,1,202.46,9952
1,debit_card,1,74.5,48118
1,credit_card,3,79.07,92660
1,credit_card,1,103.55,69513
1,boleto,1,111.8,45685
1,credit_card,1,294.97,64066
1,credit_card,5,1147.97,37582
1,credit_card,1,85.3,62001
1,credit_card,7,97.87,61064
1,credit_card,4,186.86,93166
1,credit_card,2,20.76,29997
1,boleto,1,70.49,1696
1,boleto,1,96.72,37075
2,voucher,1,103.78,28865
1,credit_card,4,113.62,47639
1,credit_card,1,110.98,843
1,credit_card,4,299.18,18863
1,credit_card,5,85.6,77282
1,credit_card,1,106.25,78390
1,credit_card,1,28.99,97191
1,credit_card,1,52.91,70648
1,credit_card,1,75.62,96532
1,credit_card,10,820.35,32731
1,credit_card,8,276.11,15902
1,credit_card,2,91.66,9844
1,credit_card,7,79.26,73843
1,credit_card,1,2.77,60349
1,credit_card,2,62.54,39512
1,boleto,1,48.32,14451
1,credit_card,10,1812.71,17482
1,boleto,1,55.27,84321
1,credit_card,8,198.13,8415
1,credit_card,3,67.6,38448
1,credit_card,2,143.67,88922
1,credit_card,1,89.63,24374
1,credit_card,2,87.06,62726
1,credit_card,4,41.84,19903
1,credit_card,2,69.33,24965
1,credit_card,1,12.99,24448
1,credit_card,5,61.05,69731
2,voucher,1,30.47,32138
1,credit_card,4,59.72,93453
1,boleto,1,18.62,27003
1,credit_card,3,163.79,58994
1,boleto,1,70.49,12243
1,credit_card,1,129.19,77651
1,boleto,1,1373.83,93635
1,credit_card,1,61.72,60123
1,credit_card,10,177.35,70940
1,credit_card,2,56.13,2702
1,credit_card,1,178.34,49447
1,credit_card,10,169.23,17954
1,credit_card,2,119.02,26140
1,credit_card,3,72.83,73798
1,boleto,1,59.78,92206
1,credit_card,3,726.71,31062
1,credit_card,2,96.8,72695
1,credit_card,2,40.69,31864
1,credit_card,9,99.9,3812
1,credit_card,1,77.98,39761
1,credit_card,2,24.0,83745
1,credit_card,6,60.42,12170
1,credit_card,2,158.73,7679
1,credit_card,1,64.1,2386
1,boleto,1,38.13,16330
1,credit_card,2,115.45,77107
1,credit_card,1,48.06,36491
1,boleto,1,859.02,94511
1,credit_card,3,73.81,72002
1,credit_card,1,45.19,48587
1,credit_card,3,206.08,86281
1,credit_card,6,154.67,71932
1,credit_card,4,44.82,4435
1,credit_card,1,70.72,25473
1,boleto,1,48.21,83495
1,credit_card,1,26.29,342
1,credit_card,7,76.08,580
1,credit_card,8,183.61,96212
1,boleto,1,32.67,13781
1,credit_card,3,410.53,91886
1,boleto,1,18.77,13525
1,boleto,1,81.5,20354
1,boleto,1,60.42,32421
1,credit_card,1,36.28,2033
1,credit_card,1,21.78,86903
1,credit_card,1,85.85,46799
1,credit_card,3,35.77,37169
1,credit_card,1,34.0,53448
1,credit_card,7,154.1,52021
1,credit_card,1,36.17,60321
