product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_id
moveis_decoracao,53.0,317.0,2.0,350.0,16.0,16.0,22.0,3302
cama_mesa_banho,38.0,365.0,1.0,1200.0,38.0,20.0,25.0,3303
pet_shop,44.0,1793.0,1.0,11350.0,80.0,26.0,26.0,3304
automotivo,60.0,841.0,2.0,1850.0,95.0,16.0,35.0,3305
ferramentas_jardim,52.0,1858.0,5.0,7950.0,53.0,30.0,31.0,3306
automotivo,60.0,1309.0,1.0,1300.0,16.0,30.0,12.0,3307
perfumaria,47.0,1320.0,1.0,100.0,16.0,7.0,12.0,3308
informatica_acessorios,33.0,277.0,1.0,450.0,18.0,9.0,16.0,3309
construcao_ferramentas_ferramentas,47.0,248.0,3.0,2708.0,29.0,17.0,17.0,3310
esporte_lazer,30.0,1826.0,1.0,360.0,18.0,14.0,16.0,3311
climatizacao,53.0,286.0,1.0,150.0,20.0,8.0,13.0,3312
consoles_games,60.0,865.0,1.0,150.0,22.0,26.0,25.0,3313
eletroportateis,32.0,665.0,1.0,100.0,30.0,5.0,11.0,3314
cama_mesa_banho,55.0,318.0,1.0,16000.0,45.0,15.0,25.0,3315
consoles_games,55.0,411.0,3.0,600.0,24.0,20.0,27.0,3316
beleza_saude,32.0,1053.0,1.0,1200.0,16.0,9.0,13.0,3317
beleza_saude,53.0,654.0,2.0,450.0,19.0,11.0,13.0,3318
informatica_acessorios,52.0,381.0,4.0,24050.0,60.0,40.0,60.0,3319
utilidades_domesticas,50.0,440.0,1.0,148.0,25.0,27.0,22.0,3320
automotivo,41.0,244.0,1.0,398.0,18.0,10.0,15.0,3321
,,,,1500.0,27.0,8.0,19.0,3322
moveis_decoracao,43.0,789.0,1.0,1050.0,20.0,35.0,20.0,3323
esporte_lazer,54.0,1403.0,1.0,15600.0,55.0,26.0,29.0,3324
malas_acessorios,64.0,557.0,1.0,1200.0,19.0,44.0,35.0,3325
beleza_saude,46.0,175.0,1.0,364.0,18.0,14.0,14.0,3326
utilidades_domesticas,55.0,582.0,2.0,1050.0,100.0,3.0,15.0,3327
perfumaria,41.0,634.0,1.0,113.0,16.0,4.0,19.0,3328
brinquedos,56.0,645.0,2.0,900.0,19.0,33.0,46.0,3329
brinquedos,41.0,192.0,6.0,700.0,29.0,7.0,16.0,3330
utilidades_domesticas,45.0,567.0,3.0,2900.0,52.0,3.0,32.0,3331
moveis_decoracao,40.0,94.0,5.0,300.0,16.0,5.0,20.0,3332
esporte_lazer,50.0,621.0,1.0,1400.0,21.0,16.0,16.0,3333
brinquedos,59.0,973.0,4.0,1800.0,43.0,40.0,40.0,3334
automotivo,55.0,1076.0,3.0,150.0,20.0,20.0,20.0,3335
cama_mesa_banho,53.0,284.0,1.0,2100.0,45.0,15.0,35.0,3336
moveis_decoracao,32.0,240.0,1.0,700.0,40.0,15.0,11.0,3337
esporte_lazer,57.0,1417.0,3.0,950.0,35.0,14.0,15.0,3338
informatica_acessorios,60.0,2127.0,1.0,225.0,18.0,10.0,16.0,3339
eletronicos,32.0,139.0,3.0,1700.0,32.0,5.0,26.0,3340
construcao_ferramentas_construcao,34.0,686.0,3.0,150.0,16.0,6.0,11.0,3341
utilidades_domesticas,55.0,1010.0,1.0,1000.0,43.0,11.0,37.0,3342
moveis_decoracao,15.0,856.0,1.0,5300.0,57.0,15.0,37.0,3343
moveis_cozinha_area_de_servico_jantar_e_jardim,59.0,558.0,5.0,6950.0,47.0,23.0,37.0,3344
cama_mesa_banho,51.0,290.0,1.0,8550.0,40.0,32.0,40.0,3345
brinquedos,54.0,1113.0,2.0,3250.0,32.0,14.0,17.0,3346
beleza_saude,28.0,166.0,2.0,300.0,23.0,7.0,12.0,3347
esporte_lazer,60.0,2099.0,1.0,3600.0,30.0,32.0,30.0,3348
utilidades_domesticas,58.0,80.0,2.0,2050.0,25.0,10.0,25.0,3349
cama_mesa_banho,59.0,2736.0,4.0,18900.0,41.0,15.0,51.0,3350
,,,,220.0,21.0,11.0,16.0,3351
moveis_decoracao,44.0,208.0,3.0,100.0,16.0,5.0,11.0,3352
eletrodomesticos,51.0,280.0,3.0,450.0,27.0,13.0,17.0,3353
utilidades_domesticas,44.0,329.0,6.0,400.0,16.0,12.0,12.0,3354
cama_mesa_banho,47.0,232.0,1.0,1300.0,38.0,7.0,28.0,3355
moveis_decoracao,25.0,427.0,2.0,400.0,65.0,11.0,11.0,3356
cama_mesa_banho,56.0,405.0,1.0,1550.0,40.0,10.0,30.0,3357
brinquedos,50.0,167.0,3.0,350.0,16.0,13.0,16.0,3358
pet_shop,57.0,498.0,2.0,200.0,20.0,20.0,20.0,3359
utilidades_domesticas,46.0,648.0,1.0,500.0,20.0,20.0,20.0,3360
perfumaria,53.0,957.0,14.0,1800.0,27.0,18.0,32.0,3361
esporte_lazer,40.0,428.0,2.0,600.0,20.0,20.0,20.0,3362
beleza_saude,49.0,3037.0,1.0,1067.0,22.0,19.0,19.0,3363
utilidades_domesticas,30.0,583.0,1.0,200.0,25.0,10.0,11.0,3364
cama_mesa_banho,57.0,216.0,1.0,550.0,40.0,5.0,30.0,3365
bebes,54.0,298.0,5.0,100.0,16.0,6.0,11.0,3366
automotivo,52.0,251.0,1.0,21000.0,65.0,44.0,44.0,3367
automotivo,58.0,579.0,4.0,550.0,33.0,27.0,26.0,3368
utilidades_domesticas,57.0,1366.0,5.0,10100.0,48.0,30.0,16.0,3369
brinquedos,57.0,492.0,2.0,900.0,35.0,8.0,36.0,3370
utilidades_domesticas,54.0,435.0,1.0,900.0,31.0,13.0,15.0,3371
beleza_saude,49.0,198.0,2.0,100.0,20.0,15.0,15.0,3372
telefonia,41.0,689.0,1.0,100.0,24.0,2.0,18.0,3373
bebes,63.0,1380.0,3.0,5900.0,30.0,50.0,40.0,3374
cama_mesa_banho,54.0,236.0,1.0,950.0,34.0,7.0,32.0,3375
fashion_calcados,58.0,404.0,4.0,450.0,25.0,15.0,35.0,3376
cool_stuff,44.0,117.0,1.0,600.0,25.0,37.0,36.0,3377
informatica_acessorios,50.0,498.0,4.0,100.0,16.0,3.0,13.0,3378
moveis_decoracao,33.0,510.0,4.0,700.0,22.0,12.0,15.0,3379
automotivo,59.0,651.0,5.0,8400.0,77.0,4.0,47.0,3380
moveis_decoracao,52.0,1673.0,2.0,50.0,52.0,11.0,11.0,3381
utilidades_domesticas,26.0,1175.0,3.0,350.0,60.0,10.0,15.0,3382
fashion_bolsas_e_acessorios,57.0,382.0,6.0,200.0,16.0,9.0,11.0,3383
telefonia,58.0,828.0,2.0,300.0,17.0,4.0,12.0,3384
eletrodomesticos_2,59.0,507.0,1.0,14150.0,34.0,34.0,56.0,3385
alimentos,60.0,489.0,1.0,140.0,23.0,14.0,18.0,3386
eletrodomesticos,59.0,190.0,1.0,1250.0,65.0,8.0,38.0,3387
moveis_decoracao,56.0,297.0,2.0,1000.0,100.0,5.0,20.0,3388
brinquedos,51.0,465.0,1.0,2363.0,23.0,27.0,19.0,3389
esporte_lazer,50.0,1204.0,2.0,267.0,16.0,9.0,11.0,3390
brinquedos,56.0,342.0,2.0,800.0,35.0,25.0,25.0,3391
beleza_saude,58.0,1360.0,2.0,150.0,16.0,13.0,11.0,3392
cama_mesa_banho,58.0,103.0,1.0,1500.0,30.0,20.0,25.0,3393
papelaria,48.0,298.0,1.0,600.0,16.0,4.0,11.0,3394
moveis_escritorio,35.0,2245.0,1.0,15200.0,58.0,28.0,58.0,3395
ferramentas_jardim,40.0,166.0,1.0,350.0,21.0,14.0,14.0,3396
beleza_saude,34.0,1175.0,1.0,400.0,24.0,24.0,16.0,3397
cama_mesa_banho,58.0,729.0,1.0,1950.0,40.0,3.0,40.0,3398
cama_mesa_banho,56.0,638.0,2.0,950.0,16.0,10.0,16.0,3399
cama_mesa_banho,41.0,596.0,4.0,1750.0,50.0,10.0,40.0,3400
moveis_decoracao,48.0,895.0,1.0,2650.0,30.0,30.0,30.0,3401
cama_mesa_banho,60.0,234.0,1.0,1700.0,34.0,7.0,32.0,3402
cama_mesa_banho,51.0,82.0,1.0,1000.0,40.0,5.0,25.0,3403
utilidades_domesticas,41.0,356.0,3.0,200.0,30.0,10.0,16.0,3404
fashion_roupa_masculina,25.0,648.0,6.0,800.0,45.0,10.0,35.0,3405
informatica_acessorios,50.0,264.0,1.0,368.0,19.0,11.0,14.0,3406
eletrodomesticos,48.0,453.0,2.0,8050.0,35.0,46.0,35.0,3407
utilidades_domesticas,58.0,1854.0,1.0,3500.0,36.0,30.0,32.0,3408
beleza_saude,56.0,1897.0,1.0,293.0,21.0,12.0,17.0,3409
eletroportateis,23.0,419.0,5.0,3900.0,43.0,43.0,20.0,3410
ferramentas_jardim,55.0,992.0,1.0,400.0,16.0,7.0,16.0,3411
informatica_acessorios,57.0,207.0,1.0,400.0,28.0,6.0,13.0,3412
beleza_saude,49.0,569.0,1.0,150.0,16.0,7.0,15.0,3413
utilidades_domesticas,57.0,399.0,2.0,400.0,20.0,11.0,11.0,3414
bebes,51.0,1140.0,2.0,550.0,30.0,10.0,20.0,3415
utilidades_domesticas,48.0,221.0,1.0,800.0,21.0,22.0,20.0,3416
pet_shop,27.0,2918.0,1.0,5300.0,30.0,30.0,35.0,3417
cama_mesa_banho,55.0,313.0,1.0,2150.0,40.0,6.0,30.0,3418
informatica_acessorios,47.0,956.0,1.0,140.0,22.0,14.0,14.0,3419
beleza_saude,42.0,1213.0,1.0,1607.0,22.0,16.0,18.0,3420
eletronicos,51.0,1110.0,1.0,500.0,41.0,5.0,16.0,3421
climatizacao,51.0,553.0,1.0,500.0,19.0,16.0,16.0,3422
eletrodomesticos_2,52.0,1012.0,4.0,7500.0,55.0,10.0,82.0,3423
instrumentos_musicais,64.0,996.0,10.0,1400.0,50.0,18.0,45.0,3424
esporte_lazer,43.0,281.0,2.0,6600.0,22.0,12.0,12.0,3425
fashion_bolsas_e_acessorios,56.0,758.0,4.0,200.0,17.0,9.0,17.0,3426
brinquedos,59.0,28.0,1.0,250.0,25.0,30.0,20.0,3427
moveis_decoracao,53.0,966.0,2.0,1250.0,65.0,11.0,11.0,3428
automotivo,49.0,925.0,1.0,4250.0,65.0,25.0,25.0,3429
moveis_decoracao,56.0,1892.0,7.0,3000.0,69.0,11.0,11.0,3430
automotivo,56.0,363.0,1.0,100.0,16.0,10.0,15.0,3431
moveis_decoracao,51.0,1758.0,3.0,350.0,22.0,22.0,18.0,3432
utilidades_domesticas,56.0,1075.0,1.0,9550.0,40.0,40.0,40.0,3433
esporte_lazer,49.0,493.0,5.0,1800.0,52.0,8.0,21.0,3434
papelaria,35.0,332.0,2.0,100.0,16.0,6.0,11.0,3435
informatica_acessorios,60.0,181.0,2.0,200.0,25.0,8.0,11.0,3436
fashion_bolsas_e_acessorios,35.0,385.0,1.0,50.0,17.0,3.0,12.0,3437
esporte_lazer,52.0,525.0,1.0,1300.0,31.0,35.0,31.0,3438
fashion_bolsas_e_acessorios,48.0,821.0,1.0,100.0,16.0,5.0,16.0,3439
beleza_saude,24.0,338.0,2.0,1200.0,20.0,20.0,20.0,3440
brinquedos,60.0,1212.0,4.0,1200.0,28.0,13.0,21.0,3441
eletrodomesticos,56.0,204.0,1.0,300.0,18.0,8.0,13.0,3442
esporte_lazer,54.0,2648.0,8.0,1800.0,30.0,24.0,28.0,3443
papelaria,59.0,669.0,5.0,750.0,25.0,10.0,19.0,3444
utilidades_domesticas,60.0,208.0,5.0,17500.0,66.0,23.0,51.0,3445
moveis_decoracao,58.0,1993.0,3.0,1400.0,69.0,11.0,11.0,3446
relogios_presentes,53.0,323.0,3.0,900.0,23.0,15.0,19.0,3447
moveis_decoracao,18.0,278.0,4.0,100.0,16.0,3.0,16.0,3448
automotivo,55.0,1172.0,1.0,1400.0,105.0,7.0,25.0,3449
livros_tecnicos,24.0,2472.0,1.0,250.0,21.0,2.0,14.0,3450
brinquedos,60.0,1661.0,3.0,6500.0,60.0,20.0,40.0,3451
brinquedos,24.0,254.0,1.0,200.0,16.0,10.0,11.0,3452
moveis_decoracao,59.0,284.0,2.0,5700.0,20.0,30.0,20.0,3453
perfumaria,56.0,548.0,1.0,450.0,23.0,8.0,15.0,3454
automotivo,49.0,1183.0,3.0,600.0,20.0,20.0,20.0,3455
moveis_decoracao,45.0,640.0,1.0,10150.0,45.0,30.0,45.0,3456
cama_mesa_banho,38.0,735.0,5.0,800.0,20.0,20.0,20.0,3457
informatica_acessorios,53.0,269.0,4.0,9050.0,45.0,48.0,25.0,3458
automotivo,44.0,334.0,2.0,125.0,16.0,20.0,20.0,3459
informatica_acessorios,60.0,290.0,1.0,800.0,33.0,12.0,12.0,3460
esporte_lazer,45.0,521.0,1.0,700.0,16.0,15.0,15.0,3461
moveis_decoracao,57.0,566.0,2.0,333.0,52.0,5.0,37.0,3462
eletroportateis,59.0,2213.0,4.0,13700.0,40.0,30.0,40.0,3463
fashion_bolsas_e_acessorios,59.0,749.0,2.0,200.0,16.0,2.0,11.0,3464
automotivo,48.0,260.0,2.0,400.0,16.0,4.0,11.0,3465
beleza_saude,45.0,640.0,1.0,675.0,31.0,21.0,21.0,3466
cama_mesa_banho,47.0,634.0,4.0,1100.0,40.0,27.0,17.0,3467
beleza_saude,54.0,1256.0,1.0,2200.0,36.0,11.0,19.0,3468
utilidades_domesticas,53.0,2869.0,1.0,925.0,22.0,8.0,32.0,3469
esporte_lazer,49.0,327.0,1.0,100.0,16.0,5.0,16.0,3470
construcao_ferramentas_construcao,32.0,120.0,1.0,3050.0,16.0,16.0,16.0,3471
perfumaria,36.0,210.0,1.0,541.0,21.0,15.0,16.0,3472
fashion_bolsas_e_acessorios,41.0,1359.0,1.0,250.0,16.0,2.0,11.0,3473
beleza_saude,57.0,1262.0,1.0,450.0,20.0,12.0,12.0,3474
papelaria,46.0,503.0,6.0,850.0,21.0,7.0,15.0,3475
informatica_acessorios,60.0,254.0,1.0,850.0,30.0,15.0,15.0,3476
cama_mesa_banho,46.0,684.0,1.0,1500.0,40.0,15.0,32.0,3477
moveis_decoracao,55.0,935.0,1.0,600.0,17.0,17.0,17.0,3478
eletronicos,48.0,622.0,2.0,500.0,22.0,11.0,11.0,3479
relogios_presentes,50.0,309.0,1.0,350.0,18.0,9.0,14.0,3480
ferramentas_jardim,31.0,176.0,1.0,300.0,27.0,4.0,11.0,3481
automotivo,59.0,695.0,6.0,7000.0,56.0,11.0,32.0,3482
relogios_presentes,59.0,1015.0,1.0,500.0,20.0,12.0,15.0,3483
automotivo,59.0,669.0,2.0,425.0,20.0,5.0,19.0,3484
telefonia,59.0,566.0,1.0,150.0,19.0,4.0,11.0,3485
beleza_saude,54.0,1298.0,1.0,150.0,16.0,11.0,11.0,3486
esporte_lazer,37.0,968.0,9.0,700.0,30.0,36.0,20.0,3487
papelaria,42.0,440.0,2.0,1775.0,39.0,22.0,22.0,3488
papelaria,20.0,98.0,1.0,300.0,25.0,20.0,20.0,3489
beleza_saude,45.0,690.0,1.0,1200.0,18.0,14.0,14.0,3490
automotivo,56.0,752.0,4.0,1225.0,55.0,10.0,26.0,3491
cool_stuff,55.0,831.0,1.0,1400.0,42.0,25.0,15.0,3492
consoles_games,60.0,578.0,4.0,1000.0,20.0,30.0,20.0,3493
telefonia,56.0,3135.0,2.0,150.0,19.0,15.0,15.0,3494
fashion_roupa_masculina,39.0,322.0,1.0,650.0,20.0,20.0,20.0,3495
cama_mesa_banho,41.0,172.0,1.0,1150.0,45.0,10.0,15.0,3496
cama_mesa_banho,55.0,211.0,1.0,195.0,32.0,4.0,23.0,3497
automotivo,38.0,317.0,3.0,100.0,17.0,17.0,17.0,3498
cama_mesa_banho,57.0,184.0,2.0,600.0,70.0,10.0,40.0,3499
instrumentos_musicais,64.0,569.0,5.0,850.0,26.0,4.0,22.0,3500
,,,,200.0,25.0,5.0,15.0,3501
esporte_lazer,49.0,1263.0,2.0,17550.0,105.0,65.0,25.0,3502
utilidades_domesticas,47.0,718.0,1.0,6900.0,24.0,12.0,24.0,3503
automotivo,50.0,651.0,5.0,4350.0,78.0,4.0,47.0,3504
brinquedos,41.0,490.0,1.0,700.0,37.0,7.0,25.0,3505
telefonia,33.0,286.0,1.0,200.0,25.0,2.0,18.0,3506
moveis_decoracao,46.0,464.0,3.0,7300.0,66.0,12.0,45.0,3507
informatica_acessorios,55.0,402.0,1.0,1217.0,27.0,22.0,25.0,3508
brinquedos,27.0,260.0,1.0,550.0,19.0,8.0,11.0,3509
utilidades_domesticas,55.0,842.0,1.0,14350.0,50.0,50.0,50.0,3510
casa_construcao,57.0,565.0,4.0,800.0,38.0,38.0,22.0,3511
beleza_saude,58.0,1323.0,1.0,675.0,16.0,14.0,15.0,3512
automotivo,56.0,721.0,4.0,400.0,24.0,5.0,11.0,3513
cama_mesa_banho,50.0,505.0,1.0,1000.0,34.0,5.0,26.0,3514
utilidades_domesticas,46.0,166.0,3.0,800.0,25.0,25.0,25.0,3515
eletronicos,58.0,1473.0,1.0,1850.0,56.0,12.0,39.0,3516
perfumaria,45.0,977.0,2.0,117.0,16.0,11.0,13.0,3517
bebes,60.0,1110.0,3.0,450.0,25.0,16.0,29.0,3518
pet_shop,59.0,814.0,1.0,217.0,17.0,11.0,13.0,3519
cama_mesa_banho,49.0,519.0,1.0,745.0,32.0,4.0,26.0,3520
livros_tecnicos,26.0,562.0,1.0,250.0,40.0,2.0,12.0,3521
cool_stuff,52.0,134.0,6.0,1700.0,65.0,25.0,25.0,3522
esporte_lazer,46.0,2393.0,2.0,300.0,20.0,5.0,20.0,3523
esporte_lazer,48.0,855.0,1.0,1000.0,16.0,20.0,16.0,3524
beleza_saude,53.0,735.0,1.0,300.0,21.0,8.0,27.0,3525
utilidades_domesticas,49.0,79.0,2.0,417.0,19.0,11.0,18.0,3526
brinquedos,35.0,594.0,2.0,2900.0,54.0,41.0,25.0,3527
brinquedos,41.0,860.0,1.0,245.0,20.0,17.0,9.0,3528
utilidades_domesticas,32.0,197.0,1.0,1100.0,50.0,16.0,25.0,3529
beleza_saude,42.0,1514.0,1.0,2200.0,20.0,20.0,20.0,3530
consoles_games,48.0,236.0,1.0,400.0,30.0,7.0,25.0,3531
moveis_decoracao,56.0,183.0,1.0,2300.0,40.0,10.0,30.0,3532
informatica_acessorios,60.0,655.0,2.0,200.0,20.0,6.0,11.0,3533
esporte_lazer,57.0,597.0,4.0,7750.0,52.0,22.0,32.0,3534
automotivo,59.0,719.0,6.0,5950.0,53.0,43.0,11.0,3535
cama_mesa_banho,55.0,179.0,2.0,1100.0,45.0,10.0,15.0,3536
ferramentas_jardim,56.0,2130.0,3.0,10700.0,46.0,40.0,46.0,3537
livros_importados,40.0,289.0,1.0,1000.0,29.0,3.0,21.0,3538
moveis_decoracao,39.0,210.0,2.0,400.0,40.0,11.0,35.0,3539
moveis_decoracao,57.0,1492.0,3.0,2600.0,105.0,3.0,70.0,3540
ferramentas_jardim,44.0,293.0,2.0,3000.0,50.0,17.0,38.0,3541
automotivo,54.0,1008.0,1.0,1100.0,17.0,12.0,16.0,3542
telefonia,54.0,804.0,2.0,100.0,16.0,13.0,16.0,3543
beleza_saude,29.0,1773.0,1.0,2000.0,30.0,12.0,16.0,3544
informatica_acessorios,55.0,907.0,3.0,1400.0,16.0,17.0,23.0,3545
cama_mesa_banho,55.0,844.0,1.0,800.0,25.0,5.0,25.0,3546
alimentos,38.0,1345.0,1.0,1400.0,16.0,20.0,15.0,3547
informatica_acessorios,56.0,590.0,1.0,1350.0,23.0,9.0,23.0,3548
utilidades_domesticas,37.0,813.0,1.0,17950.0,56.0,28.0,56.0,3549
relogios_presentes,48.0,528.0,2.0,1100.0,30.0,15.0,30.0,3550
bebidas,59.0,1355.0,1.0,1360.0,23.0,23.0,23.0,3551
moveis_decoracao,28.0,535.0,2.0,150.0,22.0,22.0,22.0,3552
informatica_acessorios,51.0,1331.0,1.0,900.0,32.0,11.0,11.0,3553
eletrodomesticos,52.0,620.0,2.0,100.0,20.0,2.0,26.0,3554
automotivo,56.0,703.0,6.0,7300.0,47.0,19.0,23.0,3555
moveis_decoracao,52.0,252.0,1.0,1400.0,20.0,20.0,20.0,3556
cama_mesa_banho,35.0,347.0,1.0,3400.0,45.0,15.0,35.0,3557
cama_mesa_banho,56.0,605.0,2.0,3718.0,44.0,16.0,40.0,3558
esporte_lazer,55.0,1119.0,4.0,2150.0,50.0,30.0,30.0,3559
alimentos_bebidas,35.0,330.0,1.0,1250.0,23.0,19.0,22.0,3560
telefonia_fixa,47.0,178.0,2.0,675.0,20.0,23.0,19.0,3561
moveis_escritorio,41.0,1348.0,1.0,9300.0,53.0,74.0,18.0,3562
eletronicos,54.0,312.0,1.0,300.0,24.0,11.0,16.0,3563
esporte_lazer,60.0,3146.0,4.0,1000.0,94.0,15.0,15.0,3564
cama_mesa_banho,58.0,624.0,2.0,467.0,45.0,4.0,35.0,3565
construcao_ferramentas_seguranca,47.0,2003.0,1.0,3125.0,40.0,21.0,32.0,3566
fashion_bolsas_e_acessorios,56.0,354.0,3.0,150.0,43.0,16.0,27.0,3567
utilidades_domesticas,34.0,92.0,1.0,1300.0,38.0,6.0,38.0,3568
moveis_decoracao,41.0,432.0,2.0,300.0,35.0,35.0,15.0,3569
cama_mesa_banho,51.0,231.0,1.0,1800.0,40.0,6.0,30.0,3570
beleza_saude,42.0,743.0,1.0,867.0,13.0,14.0,12.0,3571
cama_mesa_banho,58.0,396.0,1.0,1900.0,45.0,25.0,35.0,3572
eletrodomesticos,48.0,196.0,3.0,300.0,24.0,11.0,16.0,3573
malas_acessorios,45.0,218.0,1.0,800.0,46.0,10.0,34.0,3574
beleza_saude,53.0,853.0,1.0,300.0,19.0,17.0,15.0,3575
cama_mesa_banho,50.0,747.0,1.0,1050.0,16.0,10.0,16.0,3576
utilidades_domesticas,59.0,1199.0,10.0,30000.0,60.0,60.0,60.0,3577
brinquedos,56.0,378.0,3.0,270.0,26.0,9.0,16.0,3578
beleza_saude,56.0,2908.0,2.0,250.0,26.0,26.0,11.0,3579
moveis_decoracao,38.0,161.0,2.0,550.0,16.0,12.0,21.0,3580
cama_mesa_banho,55.0,262.0,1.0,500.0,45.0,15.0,35.0,3581
cama_mesa_banho,58.0,188.0,1.0,1150.0,44.0,2.0,35.0,3582
moveis_decoracao,44.0,462.0,1.0,100.0,19.0,3.0,12.0,3583
informatica_acessorios,55.0,1994.0,2.0,400.0,16.0,10.0,11.0,3584
utilidades_domesticas,56.0,645.0,2.0,650.0,24.0,5.0,18.0,3585
utilidades_domesticas,56.0,684.0,1.0,9350.0,40.0,35.0,40.0,3586
beleza_saude,57.0,1066.0,1.0,2000.0,30.0,12.0,16.0,3587
utilidades_domesticas,42.0,299.0,1.0,3700.0,40.0,34.0,21.0,3588
moveis_decoracao,54.0,413.0,2.0,500.0,32.0,18.0,18.0,3589
brinquedos,58.0,1584.0,3.0,1150.0,44.0,14.0,30.0,3590
cama_mesa_banho,55.0,458.0,1.0,550.0,30.0,3.0,19.0,3591
esporte_lazer,57.0,1585.0,6.0,300.0,16.0,4.0,20.0,3592
beleza_saude,30.0,602.0,1.0,650.0,20.0,14.0,15.0,3593
perfumaria,37.0,431.0,1.0,200.0,20.0,10.0,15.0,3594
malas_acessorios,57.0,417.0,1.0,700.0,100.0,11.0,11.0,3595
relogios_presentes,47.0,511.0,1.0,400.0,16.0,11.0,11.0,3596
automotivo,59.0,873.0,2.0,2000.0,54.0,17.0,24.0,3597
beleza_saude,30.0,648.0,1.0,350.0,19.0,13.0,14.0,3598
audio,31.0,315.0,6.0,300.0,16.0,9.0,11.0,3599
relogios_presentes,44.0,371.0,2.0,757.0,19.0,14.0,15.0,3600
cama_mesa_banho,50.0,381.0,1.0,1800.0,47.0,21.0,41.0,3601
utilidades_domesticas,52.0,4.0,1.0,1450.0,27.0,29.0,26.0,3602
utilidades_domesticas,48.0,878.0,1.0,3200.0,30.0,13.0,28.0,3603
eletrodomesticos,60.0,62.0,1.0,350.0,16.0,35.0,25.0,3604
automotivo,46.0,2304.0,4.0,250.0,16.0,6.0,15.0,3605
esporte_lazer,21.0,160.0,1.0,360.0,30.0,13.0,22.0,3606
bebes,47.0,1407.0,7.0,26000.0,84.0,25.0,50.0,3607
moveis_decoracao,49.0,666.0,1.0,3450.0,30.0,35.0,30.0,3608
ferramentas_jardim,43.0,1530.0,6.0,300.0,17.0,6.0,11.0,3609
consoles_games,28.0,790.0,3.0,150.0,23.0,3.0,18.0,3610
livros_tecnicos,20.0,608.0,1.0,350.0,21.0,2.0,14.0,3611
malas_acessorios,53.0,700.0,1.0,9500.0,76.0,32.0,49.0,3612
,,,,2500.0,58.0,18.0,45.0,3613
cool_stuff,38.0,870.0,1.0,1800.0,27.0,12.0,21.0,3614
utilidades_domesticas,58.0,1206.0,1.0,17950.0,43.0,68.0,41.0,3615
telefonia,23.0,879.0,1.0,200.0,18.0,5.0,12.0,3616
automotivo,23.0,312.0,1.0,700.0,25.0,20.0,20.0,3617
instrumentos_musicais,57.0,968.0,8.0,1650.0,52.0,5.0,47.0,3618
malas_acessorios,44.0,215.0,1.0,700.0,46.0,10.0,33.0,3619
cama_mesa_banho,55.0,315.0,2.0,850.0,30.0,10.0,25.0,3620
beleza_saude,60.0,918.0,1.0,150.0,22.0,3.0,15.0,3621
cool_stuff,59.0,1618.0,3.0,600.0,16.0,14.0,15.0,3622
relogios_presentes,59.0,502.0,6.0,300.0,16.0,2.0,20.0,3623
cama_mesa_banho,52.0,354.0,1.0,20900.0,45.0,15.0,35.0,3624
cama_mesa_banho,60.0,188.0,1.0,1300.0,44.0,2.0,35.0,3625
fashion_calcados,60.0,402.0,2.0,2000.0,32.0,12.0,37.0,3626
moveis_decoracao,47.0,709.0,2.0,1500.0,30.0,25.0,25.0,3627
livros_tecnicos,53.0,1232.0,1.0,1300.0,29.0,3.0,21.0,3628
esporte_lazer,43.0,1765.0,1.0,6850.0,20.0,30.0,20.0,3629
bebidas,20.0,1426.0,1.0,1003.0,33.0,13.0,33.0,3630
,,,,300.0,16.0,7.0,11.0,3631
perfumaria,56.0,680.0,1.0,333.0,20.0,13.0,14.0,3632
eletronicos,53.0,273.0,5.0,400.0,26.0,8.0,18.0,3633
eletroportateis,59.0,909.0,1.0,7500.0,41.0,26.0,27.0,3634
pet_shop,53.0,830.0,15.0,3500.0,39.0,20.0,46.0,3635
cama_mesa_banho,52.0,297.0,1.0,1300.0,37.0,23.0,35.0,3636
perfumaria,59.0,402.0,1.0,350.0,16.0,16.0,16.0,3637
brinquedos,45.0,347.0,3.0,1200.0,32.0,50.0,20.0,3638
malas_acessorios,52.0,425.0,2.0,600.0,80.0,11.0,11.0,3639
beleza_saude,58.0,963.0,1.0,1617.0,19.0,15.0,18.0,3640
cama_mesa_banho,50.0,234.0,1.0,1000.0,38.0,6.0,29.0,3641
informatica_acessorios,63.0,978.0,1.0,200.0,16.0,23.0,19.0,3642
moveis_quarto,28.0,458.0,2.0,1700.0,54.0,7.0,15.0,3643
esporte_lazer,55.0,815.0,4.0,1600.0,25.0,8.0,25.0,3644
beleza_saude,52.0,1059.0,6.0,550.0,16.0,9.0,11.0,3645
informatica_acessorios,42.0,578.0,2.0,200.0,32.0,12.0,12.0,3646
moveis_decoracao,24.0,1707.0,2.0,600.0,30.0,15.0,15.0,3647
relogios_presentes,58.0,623.0,2.0,140.0,16.0,14.0,14.0,3648
brinquedos,52.0,210.0,1.0,350.0,16.0,16.0,16.0,3649
esporte_lazer,57.0,372.0,1.0,3000.0,36.0,22.0,24.0,3650
telefonia,45.0,1173.0,1.0,200.0,16.0,15.0,15.0,3651
cama_mesa_banho,52.0,234.0,3.0,950.0,29.0,4.0,21.0,3652
